Index,Hogwarts House,First Name,Last Name,Birthday,Best Hand,Arithmancy,Astronomy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying
351,Ravenclaw,Bernardo,Arce,1999-06-27,Right,82681,-535.163742064488,3.98291545093807,5.35163742064488,5.639,576.082271875928,607.28774370545,5.37484495754837,1042.57810092501,4.5032036019035,-0.51223823675231,-232.25196,-60.48
352,Gryffindor,Ines,Bess,1999-05-23,Left,39603,507.643213235071,-4.28452384909479,-5.07643213235071,5.254,-562.514015697735,610.919881389509,-5.02578225375597,965.410691471898,4.80994165379279,-0.265082469434069,-251.48853,206.45
353,Gryffindor,Keven,Gore,1998-10-11,Right,49462,389.729377143889,-4.11470176130784,-3.89729377143889,4.746,-751.136160447593,621.261233086024,-6.34973300994116,964.060075754262,3.96234372409624,0.532806397280635,-252.15568,219.68
354,Hufflepuff,Gina,Dooley,2001-08-07,Right,63699,369.815440739983,5.73603875157296,-3.69815440739982,4.029,-599.57576508315,387.351366633858,1.72720166966683,1062.38824503113,2.1131766068351,0.0512882143447996,-245.68924,1.54
355,Gryffindor,Jefferson,Ham,2000-04-07,Right,29622,457.055910172768,-4.32334523047342,-4.57055910172768,6.563,-689.596105655867,596.15754945759,-5.61395984368732,945.529967217945,2.75932582036208,-0.670995534652602,-250.57557,229.57
356,Slytherin,Zenaida,Schramm,2001-07-14,Left,77425,-381.870898392225,-9.56307232178413,3.81870898392225,-6.629,-300.294848687203,416.893428173685,5.26974602675058,1051.33728343492,10.5060746489543,0.315748408092305,-255.73682,-130.32
357,Hufflepuff,Colby,Loper,2001-05-08,Left,36880,481.7930618673,4.83481969787226,-4.817930618673,5.159,-333.104819961426,418.457752925874,9.99783021683246,1029.71234173032,8.33051892876352,0.281038898684603,-241.36018,-26.2
358,Ravenclaw,Freddie,Gabbard,1998-07-31,Right,39665,-636.022525857841,2.99395064352958,6.36022525857841,3.611,442.641888845146,599.235185368978,4.39579549739144,1049.51449108998,8.13041182697102,-1.22093904549088,-231.83223,4.33
359,Gryffindor,Newton,Bush,2001-06-03,Right,28504,704.201083246944,-5.95675140497527,,4.634,-499.818943840902,552.651518722439,-4.78577219412139,924.969456229739,2.04855885717905,1.19514436239393,-255.28156,215.95
360,Hufflepuff,Fran,Mcfall,2000-06-15,Left,43236,662.847069040241,5.66279266560609,-6.62847069040241,6.229,-448.66251398959,373.669317101275,,1043.93832977716,5.16181600721443,-1.16928961586005,-243.47608,-25.27
361,Hufflepuff,Connie,Altman,1997-01-15,Left,54483,630.497510978178,4.80557268038733,-6.30497510978178,7.501,-433.715455674086,389.205300908201,4.52655120990257,1047.36654286189,2.68857023911816,0.530125563023535,-244.04898,-21.83
362,Ravenclaw,Shannon,Penny,1997-01-07,Right,51140,-494.898292888118,8.24243161278057,4.94898292888118,5.254,246.716846967038,614.784369544167,3.70032250609274,1033.69116097202,5.38675823345962,0.595913136573958,-229.91814,57.16
363,Ravenclaw,Everett,Ezell,2000-03-24,Left,70213,-524.147354221481,5.47006587621905,5.24147354221481,5.239,508.809144200476,623.568047709906,5.61667177617597,1049.04587946301,6.63942470116323,0.204728199966419,-230.77422,-26.68
364,Slytherin,Ben,Winstead,1997-03-07,Left,23779,-594.557703792727,-4.17109495010504,5.94557703792727,-2.642,-633.265091475887,410.058028784467,6.1215003433372,1058.04236104691,11.5523884706319,-0.0773774182665642,-245.01929,-50.01
365,Ravenclaw,Edgar,Lemus,2001-03-14,Right,12935,-254.15562150222,8.13518939063543,2.5415562150222,6.571,554.172171315716,565.88377892452,4.16030210164273,1075.44022567948,7.93802223902447,-0.0743307113093752,-227.86156,41.2
366,Slytherin,Cornell,Anthony,1998-10-26,Right,40097,-554.033557651711,,5.54033557651711,-6.254,-356.242320825625,408.252240692228,2.00916077634168,1067.30622842903,9.37664678014384,-0.654049257529935,-250.09809,-37.38
367,Hufflepuff,Latrice,Camacho,1999-10-17,Right,,556.709783311075,7.17032078711684,-5.56709783311075,1.925,-407.273348488773,449.109209609436,5.79867539602645,1026.32483213868,8.26743968098689,-1.52573828396562,-244.10253,76.5
368,Slytherin,Adele,Lapointe,2000-08-17,Right,44400,-567.233290466771,-3.06283749909268,5.67233290466771,,-681.53010875748,407.446792144563,6.16069334294351,1039.88415280952,8.76763827838432,0.789628068464364,-245.9183,-58
369,Hufflepuff,Alpha,Gipson,2000-04-12,Right,42562,746.065556170511,4.75453876319995,-7.46065556170511,6.041,-727.609556824277,382.600311868506,2.63986200379961,1070.36562257209,5.31907289571904,0.480113046130203,-246.56118,21.06
370,Ravenclaw,Marquita,Bowling,1997-08-30,Right,52865,-489.487549934475,3.00422984594481,4.89487549934475,5.16,446.694602973963,625.584383373247,4.7033299910138,1054.8998311083,8.58151491753346,-0.109382779607814,-231.99638,-8.39
371,Hufflepuff,Alfonzo,Lacey,2000-02-07,Right,67963,309.037003633812,6.38163800966691,-3.09037003633812,5.619,-574.119994631403,430.08732815856,2.46192484698895,1053.81237688859,2.34600293989066,1.36369295000598,-243.02315,7.54
372,Hufflepuff,Ernesto,Pitcher,2000-08-03,Left,49018,712.950453923596,5.94955145124393,-7.12950453923596,7.026,-723.345164413852,400.648077762991,2.86811427999284,1063.99894142859,4.46816911518334,-0.629425140281212,-244.91812,24.54
373,Hufflepuff,Sammy,Steffen,1997-12-02,Right,41618,390.656480117627,5.29427271640791,-3.90656480117627,4.907,-490.472840136509,386.433775070865,4.79670748731953,1049.19010013223,4.32006319256897,0.18440876105806,-243.10558,-1.98
374,Hufflepuff,Francisca,Chester,1999-11-14,Right,46440,432.249906175628,3.17321492253707,-4.32249906175628,6.177,-485.57315769819,391.510523842988,5.95099401559466,1054.70713891931,5.39465735254069,0.0544518817822843,-243.45066,-39.76
375,Ravenclaw,Corrie,Mcdermott,1999-04-14,Right,57088,-367.948831602873,6.37513086774025,,,352.02449185482,583.084768665384,5.289540680564,1045.9033404585,5.63562942662981,-0.400986423369357,-231.13162,-6.68
376,Ravenclaw,Irma,Putnam,2001-04-10,Left,47517,-502.980426358234,3.55384296708166,5.02980426358234,4.674,310.966781512227,598.117157317864,5.02896767212327,1037.9325649255,7.45525902536693,-0.373631039315399,-232.51409,6.02
377,Hufflepuff,Armand,Bolling,1998-11-13,Left,6407,773.423832603685,6.07954437611999,-7.73423832603685,7.233,-393.279937824323,391.526335052189,5.60954680788134,1031.82740761889,5.9663646772033,-1.76894183324401,-241.70486,58.73
378,Slytherin,Logan,Harlow,1997-06-06,Right,60525,-390.876281684943,-7.13415965554309,3.90876281684943,-5.132,-538.915171758061,401.3589255767,6.83828697186793,1049.39984450149,11.2351902045636,0.505808602294911,-252.32607,-108.5
379,Ravenclaw,Rusty,Galbraith,2000-09-29,Right,78160,-516.206763477776,7.19471735159242,5.16206763477776,6.462,661.445806957116,614.198808224282,1.3039203361484,1038.35078932342,0.454921005361834,-0.769475238483376,-230.74615,6.01
380,Hufflepuff,Carol,Wilson,1998-12-17,Right,40414,753.463513779627,6.29111146894355,-7.53463513779627,3.213,-202.809195703515,283.869608733662,3.96930200000987,1038.47165336542,-0.18649560938738,-1.00139957346428,-247.97369,-17.63
381,Gryffindor,Amelia,Daniels,1999-08-10,Left,50252,450.768108037169,-4.98450279106288,-4.50768108037168,4.276,-814.216185790267,610.279970792357,,951.478245170161,4.14188425285202,-1.38770075150351,-253.84047,216.17
382,Slytherin,Cesar,Hogg,2000-05-16,Left,31818,-693.222821227544,-4.30424547272698,6.93222821227544,-2.9,-492.226394387932,401.253532351439,6.25723812757057,1041.01367761613,9.11792256939668,,-244.9726,-66.31
383,Hufflepuff,Nelda,Day,1999-09-02,Left,44387,681.182245968217,2.3041025245566,-6.81182245968217,6.665,-331.665356673381,395.015140008698,7.64010652221124,1043.36299717265,6.54486946221852,0.680183766349499,-244.73266,-48.73
384,Gryffindor,Rachael,Coyle,2000-10-14,Right,56746,842.538228467573,-4.04905371221532,-8.42538228467573,3.92,-772.090329135088,626.981213092158,-4.95494264728974,940.666943078201,5.31146379667942,-1.24399189993116,-256.79912,240.85
385,Hufflepuff,Jay,Bacon,1997-11-08,Left,64893,392.416152249062,3.18644182786509,-3.92416152249062,3.467,-606.482984558842,461.262655385692,4.23299928459588,1058.4453877776,7.76944053133554,-0.139558540404201,-246.11037,0.78
386,Ravenclaw,Rochelle,Hefner,2000-04-13,Left,96741,-363.228404865607,5.6483462699853,3.63228404865607,7.316,426.493875977225,623.522563872358,5.77424742285049,1026.48821080297,3.27873975575275,-0.213851902340774,-232.4097,-46.38
387,Hufflepuff,Shirley,Doty,1996-12-16,Right,41316,533.590813194232,4.29257194340217,-5.33590813194232,5.912,-569.658332229818,372.977038207079,8.8779230646643,1055.99928402074,,1.04236460188491,-242.93031,-53.9
388,Ravenclaw,Kelli,Corbitt,1997-10-02,Left,37743,-611.073069921498,4.02953476913353,6.11073069921498,3.986,639.206738248072,,6.68058608333984,1065.44714008276,11.0013772399521,1.28095531381832,-229.07568,-17
389,Hufflepuff,Karyn,Taft,1997-11-18,Left,55431,542.503697173201,2.66477610071519,-5.42503697173201,7.103,-482.206628606823,418.720430875247,5.2322961658249,1053.5406788077,5.3757297233233,0.882950143359811,-244.34413,-33.88
390,Hufflepuff,Beatrice,Dorsey,2000-04-21,Left,58738,550.78865026925,5.10717107985445,-5.5078865026925,5.561,-522.639383291022,397.711803951704,5.10226351033777,1053.22810080542,4.47153354228338,-0.689810947699681,-244.74356,-20.94
391,Slytherin,Scotty,Francis,1999-10-19,Right,73346,-439.959312877664,-3.97099120405366,4.39959312877664,-4.065,-573.70536257256,398.553184934245,5.05115701553085,1033.00848811493,6.53566847048352,0.00978991235645203,-250.90718,-83.18
392,Hufflepuff,Ernesto,Pike,1997-08-02,Right,46773,472.0090214862,6.69788734413241,-4.720090214862,5.206,-768.023369606018,415.001099890566,4.20925283522809,1062.98946381921,6.19317472331862,-0.60437445043786,-243.20593,26.94
393,Hufflepuff,Santo,Farley,1999-10-31,Left,48745,625.485037112069,2.19889213085439,-6.25485037112069,7.183,-607.686935967448,408.259784439429,5.67985400876672,1064.42466464335,7.10288215755201,-0.577777123809603,-244.97887,-34.99
394,Ravenclaw,Nicki,Jeter,1997-09-06,Left,58598,-351.319964332368,7.52887528792249,3.51319964332368,6.174,244.032620071308,640.698078275844,6.83218775224188,1038.75636904397,8.72750748312599,0.188142183937592,-229.70223,22.81
395,Ravenclaw,Daryl,Matheson,1999-03-07,Left,34968,-219.797852000602,7.17392970017627,2.19797852000602,6.649,391.765026359691,602.41870665598,4.76816576436433,1066.63940952676,8.74279011740227,-0.877994555731381,-229.73251,31.88
396,Gryffindor,Vickie,Goldstein,2000-10-21,Left,50332,738.614790386142,-5.81263420082698,-7.38614790386142,2.949,-761.977612765702,601.028420609672,-5.2041153732858,916.797763588962,3.60940965884245,0.648978209276851,-258.2564,243.22
397,Slytherin,Penny,Allan,1999-07-28,Left,59836,-460.118677728811,-6.12794483500152,4.60118677728811,-6.043,-539.357057641465,379.648693620652,4.64370105231239,1063.85756371077,9.65630366718661,-2.14396701071887,-252.63282,-98.25
398,Ravenclaw,Titus,Griffis,2000-10-13,Right,57156,-484.401538387176,6.70587153835889,4.84401538387176,6.37,606.344492593072,623.838568982002,4.38833426081902,1054.18696688992,5.86853696074413,-1.13145627871825,-228.83366,-0.47
399,Gryffindor,Fritz,Penny,2000-01-25,Right,67603,634.501499798794,-6.85574009261272,-6.34501499798794,3.211,-108.574694563825,617.553810760861,-1.74012057809315,955.817690516378,5.79941158853466,-1.32250956872205,-255.11472,121.4
400,Ravenclaw,Clementine,Mcmillan,2000-12-18,Left,33608,-558.752009850498,1.00008580313248,5.58752009850498,4.013,,582.944348692201,,1065.3240611595,10.2817581233353,0.656986382183397,-232.46742,-32.1
401,Hufflepuff,Dennis,Freed,2000-03-01,Left,39461,649.419527899031,3.80622334017937,-6.49419527899031,6.319,-435.79764733811,374.747719579053,11.4793691374214,,8.91886322139543,0.13320204809917,-242.67486,-76.2
402,Slytherin,Lincoln,Crowder,2001-09-06,Left,48793,-597.075969587796,-4.779485887848,5.97075969587796,-4.624,-429.005695749178,396.237252407457,4.89924719041029,1043.53317970868,8.13186189706385,0.161967303222446,-248.71076,-73.72
403,Hufflepuff,Carla,Tafoya,1999-12-27,Right,33198,587.110268211058,5.57477541143924,-5.87110268211058,5.614,-794.576117846254,441.55921761431,7.78624211070411,1058.6547429468,11.0559153273276,0.548203283378109,-242.27244,23.07
404,Ravenclaw,Nicholas,Macpherson,1999-11-16,Right,74119,-518.484331973556,4.23744802185795,5.18484331973556,6.135,804.335492356602,658.312033163839,7.04180014201147,1074.09534900475,9.36064711326323,-0.270825261031036,-228.97002,-73.25
405,Hufflepuff,Bettie,Jett,2000-07-21,Left,37715,762.708635349025,4.64211000252616,-7.62708635349025,7.635,-491.016570058676,413.953832355,3.9564113593579,1047.26555976611,5.02762501689424,-1.71891342231415,-244.18449,25.85
406,Slytherin,Minh,Fisher,1997-06-11,Right,36194,-468.546313921317,-5.70088302696902,4.68546313921317,,-524.176246384173,426.964724481882,5.93067207331618,1055.64816427846,11.7709856626871,-0.0802696488549174,-247.46986,-64.09
407,Ravenclaw,Sun,Fiore,1999-07-10,Left,22683,-452.730458413795,5.28744675695209,4.52730458413795,4.303,269.482984156905,546.017649589125,4.85266640704412,1044.25300935092,7.19332647248053,-0.200918701665708,-231.53812,29.73
408,Slytherin,Theron,Donley,1999-07-17,Left,24323,-646.129323485003,-3.71732628392307,6.46129323485003,-2.956,-579.486339399012,397.511046933815,9.02888220036797,1024.08178097101,10.7030953049749,0.69651713670322,-244.20296,-63.12
409,Gryffindor,Harry,Potter,1998-09-21,Left,48680,553.222865961913,-6.65003540929426,-5.53222865961913,3.665,-523.617493757463,604.494339305627,-4.00205028905513,929.119341159248,3.96224244036935,-2.16234658461174,-255.33072,197.44
410,Slytherin,Angelique,Lim,1997-09-22,Left,30061,-697.218210064994,-3.84799715242838,6.97218210064994,-3.064,-640.562664094337,378.068632145276,6.33433279706987,1054.18879017786,9.51412321098266,-0.740940292334705,-245.11374,-73.69
411,Gryffindor,Tessie,Talbot,2000-06-20,Right,64844,239.58454576835,-4.1885512424858,-2.3958454576835,,-653.072030467036,618.744046145379,-6.16105279180224,969.978375283087,2.22583587015368,-0.505570734202923,-250.99011,176.49
412,Gryffindor,Jeremy,Littlefield,1998-03-08,Left,48330,509.980158017089,-7.44008518214801,-5.09980158017089,3.52,-546.684842792596,567.109243880836,-3.09056181315669,935.334722305934,3.644899504448,-0.243425297147761,-255.70319,161.23
413,Ravenclaw,Debbie,Ellison,2001-10-18,Right,31090,-561.757677460265,5.62901718406204,5.61757677460265,4.918,430.274829703272,587.8061616791,5.62095926862989,1058.28484084105,8.52612417483545,-0.600489546851759,-228.93732,7.72
414,Hufflepuff,Rene,Cushing,1999-06-12,Right,34156,603.981737657928,6.02537197480781,-6.03981737657928,3.623,-170.32761229135,351.055276875695,7.19471778029636,1023.3644359393,3.69417062993721,-0.152292023397372,-244.3345,-10.45
415,Ravenclaw,Stacy,Oaks,1999-02-01,Right,65622,-543.154740254066,1.95017390157804,5.43154740254065,4.578,466.413078386533,616.164767710993,3.45836041265832,,5.88578936279578,-0.933831465917086,-234.15355,-15.58
416,Slytherin,Cortez,Crider,1997-07-21,Left,56810,-378.210633689953,-5.14537406618693,3.78210633689953,-7.308,-400.864716505901,423.792627556952,1.96704239665505,1062.43168797567,9.98456381888484,-0.371801354783206,-253.53384,-35.96
417,Hufflepuff,Suzanne,Wood,1999-04-27,Right,66820,368.659104411366,7.49925262110073,-3.68659104411366,4.528,-748.772813423406,377.809797757363,2.43596479870038,1069.59172419219,2.166137638096,0.929055819271828,-244.50326,-2.39
418,Slytherin,Della,Baer,1999-04-24,Left,32280,-667.544135302939,-1.18374915274934,6.67544135302939,-3.147,-553.814015353154,385.436132486261,3.3663798564614,1048.83003075736,6.40876114251769,0.931532382532184,-244.73841,-25.12
419,Hufflepuff,Jodi,Collett,2001-10-20,Left,17333,673.462427062711,5.92602122390332,-6.73462427062711,2.925,-298.512198730812,385.299286735963,5.95795496695442,1028.71365851592,6.71593928480204,0.2721050571633,-244.73169,49.93
420,Hufflepuff,Stephenie,Lawler,1998-11-30,Left,45201,,4.76430134503752,-5.78261914469028,3.564,-403.129725710412,424.630569625978,3.16665601769934,1040.91728662743,5.24678577810464,0.267147181056411,-246.19964,40.48
421,Slytherin,Meagan,Benavides,2001-03-03,Left,64406,-492.351447756986,-4.70753722449701,4.92351447756986,-5.507,-687.957397172531,,4.38576056815989,1065.23775659297,8.34497522347933,0.529500757416963,-251.95496,-96.78
422,Hufflepuff,Wallace,Mccune,2000-06-26,Right,36712,539.565661806701,5.2469188270316,-5.39565661806701,4.55,-520.589498398509,439.878895357902,3.738620951492,1044.80768997195,6.67647932646017,0.07468533462851,-244.13598,53.73
423,Hufflepuff,Morton,Driscoll,2001-10-30,Left,60468,339.377226570646,6.45187036201884,-3.39377226570646,3.06,-633.52699920187,400.459953308022,5.92580566420466,1056.17437359277,5.8156944756192,-0.190536975837617,-244.09869,-15.19
424,Slytherin,Lou,Schulze,1999-12-11,Right,51161,-538.137877567295,-7.87645197742501,5.38137877567295,-5.316,-554.783600002763,360.426573621554,7.33610401534857,,11.2352152677411,0.454140605144281,-251.35739,-140.63
425,Gryffindor,Delilah,Cade,2001-03-18,Left,21274,786.951382834742,-4.93204934030035,-7.86951382834742,6.533,-226.242999189463,564.622502039914,-3.39631625899765,941.580813177138,3.21110263192647,-0.07707338039319,-251.85291,194.36
426,Hufflepuff,Daisy,Swenson,1998-06-15,Right,84689,365.579812731636,4.59111445343023,-3.65579812731637,3.84,-761.279826071097,387.658235821879,,1080.74440113266,3.23048857739438,-0.743656355630929,-247.5064,-44.9
427,Hufflepuff,Sandy,Calloway,1998-12-01,Left,49412,553.423992465536,8.92773874969792,-5.53423992465536,3.175,-469.618799421403,382.390831516738,2.65260616821924,1040.27099362785,,-0.355221698304215,-244.92423,51.61
428,Hufflepuff,Cecil,Mattos,1997-09-13,Left,44926,641.778906098213,6.00506868410298,-6.41778906098213,5.567,-803.555855890684,382.681426491928,4.70495603958619,1071.53818627602,6.50334824848149,0.0183456860042216,-244.86751,6.37
429,Ravenclaw,Fawn,Mcneill,1997-06-12,Right,77550,-539.197988043851,4.56507305196879,5.39197988043851,5.045,597.199409395608,612.626658654398,6.53096140314178,1043.24677112684,6.01330178840532,0.275594392771856,-231.49068,-57.28
430,Gryffindor,Fran,Low,2001-07-19,Right,39620,91.1467249380562,-7.32035473392253,-0.911467249380562,5.565,45.6434928294545,592.576632038855,-3.14744889038638,966.268135031673,2.80541991871292,0.25312328246812,-247.79105,107
431,Ravenclaw,Elvis,Reis,1999-08-10,Right,63563,-599.098294150002,6.77266988045984,5.99098294150002,4.628,690.228735753252,593.942150110227,3.56110367989523,1050.07064964796,3.59584701051762,-0.306885351768531,-230.14143,-13.36
432,Hufflepuff,Jerome,Rosenberg,1998-12-14,Left,67734,492.403637026018,5.35344756434726,-4.92403637026018,6.492,-581.376560133693,435.952865207575,5.16639368677833,1052.87571135992,4.93839859794719,0.47231398554961,-243.4791,-17.62
